"site","species","replicate","week","tray","date.x","sample_ID","weight_mg","N2_amp","nitro_perc","n15","CO2_Amp","carbon_perc","c13","uniqueid.x","Date.x","obs","time","elapsed","date.y","hhmmss","averaging","treatment","TIME","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","TIME.1","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","X.Pcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","Q","f_red","f_blue","Tled","Pc","time.1","hhmmss.1","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_.","Desiccant_.","Humidifier_.","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","date2","Date.y","uniqueid.y","date","drymass_g","area_cm2","Date","uniqueid","sla_cm2g","lma_gm2","amass","nmass","nue"
"c","d",3,10,1,"7/26/2022",13,3.41,"1,782",1.34,2.31,"10,131",50.17,-25.01,"d-c",2022-07-26,7,1658840808,1139.5,"20220726 09:06:48","9:06:48",10,"d",1658840800,0.003785741,3.78574131,8.032866073,414.2355484,327.4518429,32.84315962,41.54749631,0.181042741,2.11558252,0.172854958,0.108739127,238.0476781,30.56958322,29.99543871,4.259333676,50.04107848,2.132651002,4.261800638,2.126682674,-166.9511918,1.149750855,0.120841171,72.36707839,236,24,1,0,25346.10007,1499.985806,1264.487981,0.842999964,0.158699954,6,0.5,"0: Broadleaf",2,1658840800,414.2355484,419.9962258,21.26289032,19.03972581,414.4345484,20.95725161,999.9922581,100.1992581,0.099947235,30.00551935,29.99543871,999.9,0,0,5004.435484,523.0572258,141.0259032,1499.985806,"0.900000548",0.099999429,29,29957.82903,1658840830,"9:07:10",1658840830,1657715840,7,-0.057,0.039,-0.199,0.336,420,22,0.31,0.16,100,100,-0.199,0.305,-0.119131616,0.000397065,-1.31e-06,5.62e-10,0.080136647,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.7,18749.5,1.67236,2.43164,3.35327,3.04199,3.39966,2.38281,32.4433,14.3422,19,328.711,874.333,32.2042,28.1566,30.0038,28.0195,27.9674,33.4339,23.1398,67.858,33.9406,420,19.0876,99.8167,98.348,2022-07-26 09:06:48,2022-07-26,"d-c","7/27/2022",0.1197,10.28,2022-07-27,"d-c",85.8813700918964,116.439688715953,689.873544113951,13.4,51.4831003070113
"c","d",3,3,1,"6/8/2022",91,3.14,"2,197",1.78,2.92,"9,589",45.02,-24.53,"d-c",2022-06-08,7,1654787034,1957.4,"20220609 11:03:54","11:03:54",10,"d",1654787029,0.000909039,0.90903876,3.993259616,417.374619,236.1946535,23.44912113,41.43645019,0.038177436,2.374242766,0.037839645,0.023679878,238.0499849,31.45968077,30.67839524,4.429310327,49.69999603,2.122995766,4.2716216,2.306314561,-40.08860932,-80.99790185,-7.612790043,109.3506837,8,2,1,0,25091.40698,1500,1264.500058,0.843000039,0.15869999,3,0.5,"0: Broadleaf",2,1654787029,417.374619,419.9964286,21.38418095,20.85078571,412.768619,20.90614762,500.3417619,99.17828571,0.100511567,30.0456,30.67839524,999.9,0,0,5005.624286,569.2794286,270.7441905,1654787053,"11:04:13",1654787053,1654779588,23,-0.044,"0.061",4.606,0.481,420,21,0.35,0.17,100,100,4.606,0.4777,4.670699659,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.1,124.1,19,486.957,525.027,32.4477,29.9839,29.9993,30.052,30.0068,21.8027,17.3474,45.6989,32.4396,420,20.8345,98.8121,99.0312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 11:03:54,2022-06-09,"d-c","6/8/2022",0.132,17.14,2022-06-08,"d-c",129.848484848485,77.0128354725788,518.518710744242,17.8,29.1302646485529
"c","d",3,5,1,"6/22/2022",81,3.09,"1,896",1.59,2.37,"9,375",44.43,-25.19,"d-c",2022-06-22,7,1655820252,1458.4,"20220621 10:04:12","10:04:12",10,"d",1655820247,0.001304535,1.304535278,6.190765755,415.9868,237.6050377,23.9275975,41.8912192,0.060058344,2.398681035,0.059235285,0.037095062,238.0504012,31.19173947,30.133115,4.293133978,50.62553825,2.146259487,4.239479837,2.146874492,-57.53000575,-28.31928137,-2.625732246,149.5753818,11,2,1,0,25414.11401,1500.0015,1264.50133,0.843000044,0.158700109,3,0.5,"0: Broadleaf",2,1655820247,415.9868,420.02465,21.312715,20.547095,411.9518,20.842495,500.2738,100.60335,0.09989154,29.914125,30.133115,999.9,0,0,4997.3125,570.253,328.51495,1500.0015,"0.89999855",0.10000145,27,30875.16,1655820269,"10:04:29",1655820269,1655818360,17,-0.003,-0.03,4.035,0.463,420,21,0.2,0.12,100,100,4.035,0.4704,4.05882904,0.000397065,-1.31e-06,5.62e-10,0.248018001,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.3,31.5,19,491.128,554.248,34.8542,26.7636,29.9997,26.6238,26.5613,21.6477,20.1813,100,34.5075,420,20.5917,99.5259,99.5608,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21 10:04:12,2022-06-21,"d-c","6/21/2022",0.14366,16.47,2022-06-21,"d-c",114.64569121537,87.2252580449302,709.744619134415,15.9,44.638026360655
"c","d",3,8,2,"7/13/2022",145,3.25,"2,276",1.71,3.22,"10,130",47.65,-24.68,"d-c",2022-07-13,7,1657720463,1096.4,"20220713 09:54:23","9:54:23",10,"d",1657720458,0.002280774,2.280774378,7.761359223,414.7530476,284.550528,28.43625654,41.44790785,0.107424827,2.385594994,0.104807988,0.065734796,238.0483875,31.017158,29.84232857,4.222016868,49.56006162,2.116274008,4.270119808,2.10574286,-100.5821501,25.35558848,2.361902565,165.1837285,1,0,1,0,25236.79674,1499.990476,1264.492026,0.843000036,0.158699933,3,0.5,"0: Broadleaf",2,1657720458,414.7530476,419.9741905,21.17672857,19.83807619,412.9910476,20.84918571,500.311,99.83396667,0.099977371,30.03947619,29.84232857,999.9,0,0,5002.022857,543.556381,1004.435238,1499.990476,"0.900001143",0.099998938,33,30875.01905,1657720483,"9:54:43",1657720483,1657715840,17,0.012,0.039,1.762,0.336,420,22,0.61,0.16,100,100,1.762,0.3282,1.77230628,0.000397065,-1.31e-06,5.62e-10,0.105130872,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,4.2,77,19,211.892,495.626,26.8403,31.3706,30,31.2601,31.2162,21.6784,25.0567,0,26.8444,420,19.9438,99.7235,100.483,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-13 09:54:23,2022-07-13,"d-c","7/13/2022",0.207,16.719,2022-07-13,"d-c",80.768115942029,123.81123272923,626.870361591,17.1,36.6590854731579
"c","d",4,1,1,"5/24/2022",37,3.26,"2,274",1.8,3.71,"9,009",45.6,-26.73,"d-c",2022-05-24,3,1653487696,418.5,"20220525 10:08:16","10:08:16",10,"d",1653487691,0.001554881,1.55488107,6.37316476,415.573,260.3010838,26.30954047,42.00341582,0.072098706,2.406706759,0.070919935,0.044429262,238.0494136,31.30706891,30.05141905,4.27304908,49.61118028,2.127228888,4.28780141,2.145820192,-68.57025519,7.78996536,0.720280369,177.9894041,0,0,1,0,25504.03866,1499.995714,1264.496397,0.843000006,0.158700062,3,0.5,"0: Broadleaf",2,1653487691,415.573,419.7810476,21.04635714,20.13383333,411.965,20.42023333,500.4219524,100.9734286,0.10006711,30.11145714,30.05141905,999.9,0,0,4999.52381,589.6634286,537.0820952,1499.995714,"0.899999095",0.100000881,24,30875.08095,1653487717,"10:08:37",1653487717,1653484020,8,-0.102,0.053,3.608,0.581,420,19,0.46,0.12,100,100,3.608,0.6261,3.73064841,0.000397065,-1.31e-06,5.62e-10,0.415873853,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,6.6,61.3,19,500.308,412.934,37.8756,24.7675,29.9999,24.6596,24.6111,19.3512,19.1233,100,37.8184,420,20.2446,100.078,100.476,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25 10:08:16,2022-05-25,"d-c","5/24/2022",0.115,17.33,2022-05-24,"d-c",150.695652173913,66.3589151759954,960.40821992,18,53.3560122177778
"c","d",4,10,1,"7/26/2022",14,3.08,"1,606",1.34,2.65,"9,029",47.66,-27.06,"d-c",2022-07-26,13,1658842678,3009.5,"20220726 09:37:58","9:37:58",10,"d",1658842670,0.003432832,3.432832141,9.465611182,413.4650645,314.0999691,31.48003574,41.43870197,0.179473048,2.113593829,0.171416029,0.107828765,238.0491676,30.72231172,29.23230645,4.076153455,49.92501447,2.131211335,4.268824671,1.94494212,-151.3878974,91.37348744,9.577685323,187.612443,261,26,1,0,25309.67397,1499.995484,1264.496211,0.843000012,0.158699923,6,0.5,"0: Broadleaf",2,1658842670,413.4650645,419.9960645,21.26469677,19.24879032,412.6730645,20.95899677,999.997,100.123,0.099982603,30.03419355,29.23230645,999.9,0,0,5001.915484,527.8122258,198.6899677,1499.995484,"0.900001194",0.099998861,29,29958.03226,1658842697,"9:38:17",1658842697,1657715840,12,-0.026,0.039,0.792,0.336,420,22,0.28,0.16,100,100,0.792,0.306,0.840424102,0.000397065,-1.31e-06,5.62e-10,0.080136647,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.9,18780.6,1.6748,2.44995,3.35327,3.04077,3.39966,2.41821,33.3784,14.2634,19,317.024,865.793,31.222,28.3614,30.0002,28.2573,28.2152,33.4708,21.3873,59.8947,31.2286,420,19.281,99.7688,100.532,2022-07-26 09:37:58,2022-07-26,"d-c","7/27/2022",0.1968,16.71,2022-07-27,"d-c",84.9085365853659,117.773788150808,803.711193349695,13.4,59.9784472649026
"c","d",4,3,1,"6/8/2022",92,2.82,"1,897",1.78,4.24,"8,690",45.24,-26.95,"d-c",2022-06-08,10,1654788033,2956,"20220609 11:20:32","11:20:32",10,"d",1654788027,0.002431687,2.431686731,8.048430952,414.5755238,279.0638925,27.69071456,41.13714744,0.107243375,2.368878639,0.104617335,0.065616418,238.0499849,30.99506073,30.37832857,4.353914475,49.65768575,2.122786253,4.274839274,2.231128222,-107.2373848,-40.81825531,-3.839636677,86.15470809,0,0,1,0,25011.77478,1500,1264.500058,0.843000039,0.15869999,3,0.5,"0: Broadleaf",2,1654788027,414.5755238,420.0055238,21.3932,19.96643333,409.8905238,20.91492857,500.3618095,99.12667619,0.100473224,30.05871429,30.37832857,999.9,0,0,4994.315238,562.6505714,230.7315238,1654788050,"11:20:49",1654788050,1654779588,26,0.171,"0.061",4.685,0.481,420,21,0.44,0.17,100,100,4.685,0.4775,4.534552987,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3.4,140.8,19,496.112,524.793,31.5151,29.9616,30.0007,29.8879,29.8417,21.7579,24.9918,49.436,31.4799,420,19.9339,98.7865,99.0264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 11:20:32,2022-06-09,"d-c","6/8/2022",0.159,19.05,2022-06-08,"d-c",119.811320754717,83.4645669291339,964.293142362264,17.8,54.1737720428238
"c","d",4,5,1,"6/22/2022",82,3.06,"1,596",1.37,3.59,"8,900",42.37,-25.58,"d-c",2022-06-22,6,1655816998,1155,"20220621 09:09:57","9:09:57",10,"d",1655816992,0.001491324,1.491324283,5.52673075,416.2317619,269.1240522,27.08475267,41.88973164,0.066535518,2.396571197,0.06552609,0.041043224,238.0493686,31.23554353,30.3933,4.357649571,50.21103025,2.141103455,4.264209367,2.216546115,-65.7674009,-48.83170865,-4.539720894,118.9105382,206,41,1,0,25376.29438,1499.995238,1264.496058,0.843000048,0.158700083,3,0.5,"0: Broadleaf",2,1655816992,416.2317619,419.9183333,21.27479048,20.39948571,412.2497619,20.77681429,500.2589048,100.5403333,0.100068171,30.01535714,30.3933,999.9,0,0,4995.029048,569.9681905,151.0265238,1499.995238,"0.899998952",0.100001067,26.99602857,30875.07619,1655817021,"9:10:20",1655817021,1655815640,7,-0.018,0.138,3.982,0.504,420,21,0.43,0.13,100,100,3.982,0.4978,4.020244158,0.000397065,-1.31e-06,5.62e-10,0.277634737,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.9,22.6,19,278.669,561.194,32.6543,25.9174,30.0004,25.8349,25.7857,21.5446,15.283,100,32.6651,420,20.4347,99.7205,99.7141,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21 09:09:57,2022-06-21,"d-c","6/21/2022",0.13725,15.16,2022-06-21,"d-c",110.455373406193,90.5343007915567,610.45710870674,13.7,44.5589130442876
"c","d",4,8,2,"7/13/2022",146,3.28,"1,426",1.09,3.49,"9,802",45.67,-26.38,"d-c",2022-07-13,10,1657721577,2210.5,"20220713 10:12:57","10:12:57",10,"d",1657721572,0.004632977,4.632976876,15.93494168,409.3011905,277.5901792,27.71723586,40.86851224,0.222309624,2.385545977,0.211408059,0.133064938,238.0505106,30.30579852,29.9995,4.260327416,50.09352932,2.142296808,4.276593877,2.118030608,-204.3142802,8.534775023,0.795763296,43.06676871,22,4,1,0,25237.19043,1500.001429,1264.501318,0.843000076,0.158700189,3,0.5,"0: Broadleaf",2,1657721572,409.3011905,419.9927619,21.4552619,18.7369381,407.3625238,21.11994762,500.335,99.7495,0.099982948,30.0658619,29.9995,999.9,0,0,5006.131905,547.0321429,277.1705238,1500.001429,"0.899997476",0.100002524,32,30875.17143,1657721479,"10:11:18",1657721479,1657715840,19,0.014,0.039,1.934,0.336,420,22,0.21,0.16,100,100,1.938,0.3346,1.95613255,0.000397065,-1.31e-06,5.62e-10,0.105130872,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,1.6,95.6,19,202.904,501.494,29.2453,31.921,29.9998,32.0502,32.0268,21.6625,31.8557,0,29.2018,420,18.6996,99.5853,100.404,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-13 10:12:57,2022-07-13,"d-c","7/13/2022",0.133,8.562,2022-07-13,"d-c",64.375939849624,155.337537958421,1025.82684709895,10.9,94.1125547797199
"c","d",5,1,1,"5/24/2022",38,3.33,"3,587",2.73,4.62,"9,102",44.9,-24.07,"d-c",2022-05-24,8,1653488656,1378.4,"20220525 10:24:16","10:24:16",10,"d",1653488651,0.001583614,1.583613961,8.022600289,414.8066667,227.7646998,23.01834074,41.92116338,0.074047448,2.404273027,0.072803452,0.045612185,238.0484259,31.29170599,30.14703333,4.296563981,50.59762113,2.168588874,4.28595026,2.127975107,-69.83737566,-5.586586117,-0.517298559,162.1071656,0,0,1,0,25468.39777,1499.990476,1264.491952,0.842999987,0.158699958,3,0.5,"0: Broadleaf",2,1653488651,414.8066667,420.0098095,21.45801905,20.52905238,411.3536667,20.82054762,500.4375714,100.9618571,0.100075433,30.10393333,30.14703333,999.9,0,0,4993.869048,589.811381,403.0997143,1499.990476,"0.900000571",0.099999433,24,30875,1653488674,"10:24:34",1653488674,1653484020,13,-0.1,0.053,3.453,0.581,420,19,0.46,0.12,100,100,3.453,0.6363,3.573591794,0.000397065,-1.31e-06,5.62e-10,0.415873853,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.6,77.3,19,500.46,410.307,33.8491,24.3364,30.0002,24.2454,24.1977,19.6102,18.619,100,33.8452,420,20.345,100.168,100.544,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25 10:24:16,2022-05-25,"d-c","5/24/2022",0.033,6.4,2022-05-24,"d-c",193.939393939394,51.5625,1555.89823786667,27.3,56.9926094456654
"c","d",5,10,1,"7/26/2022",26,3.3,"1,736",1.37,3.62,"9,641",48.96,-23.85,"d-c",2022-07-26,9,1658841662,1993.6,"20220726 09:21:02","9:21:02",10,"d",1658841654,0.002272641,2.272641322,6.374074099,415.6067097,304.3904993,30.51145454,41.6595303,0.105932076,2.113864907,0.103068835,0.064668826,238.0499548,31.09953104,30.05849032,4.274784305,50.10250182,2.135234719,4.26173273,2.139549587,-100.2234823,-6.068329157,-0.638510455,131.1196329,254,25,1,0,25316.55515,1499.99871,1264.498938,0.843000017,0.158700106,6,0.5,"0: Broadleaf",2,1658841654,415.6067097,419.997871,21.30167742,19.96713871,414.8477097,20.99496129,999.9995806,100.1378387,0.100028797,30.00524194,30.05849032,999.9,0,0,5002.037097,531.6337419,102.9847097,1499.99871,"0.899998484",0.100001484,29,29958.06774,1658841682,"9:21:22",1658841682,1657715840,9,0.037,0.039,0.759,0.336,420,22,0.37,0.16,100,100,0.759,0.3063,0.744137927,0.000397065,-1.31e-06,5.62e-10,0.080136647,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.5,18763.7,1.6748,2.43896,3.35327,3.04199,3.39966,2.40234,32.9537,14.2546,19,320.558,871.751,31.7977,27.9975,30.0019,27.9361,27.9041,33.4885,18.607,65.3053,33.0069,420,19.9484,99.8432,100.551,2022-07-26 09:21:02,2022-07-26,"d-c","7/27/2022",0.1469,15.623,2022-07-27,"d-c",106.351259360109,94.0280355885553,677.890807683302,13.7,49.4810808527957
"c","d",5,3,1,"6/8/2022",93,3.03,"1,827",1.57,4.43,"8,816",42.28,-24.82,"d-c",2022-06-08,15,1654789241,4163.9,"20220609 11:40:40","11:40:40",10,"d",1654789235,0.001276497,1.276496656,5.566067407,416.34805,234.8164995,23.29758698,41.30844694,0.053285023,2.370811435,0.052628535,0.032951143,238.0499849,31.42104528,30.755535,4.448875554,49.46405969,2.12209287,4.290171255,2.326782683,-56.29350254,-81.09234481,-7.638459147,93.02567841,0,0,1,0,25036.05637,1500,1264.500058,0.843000039,0.15869999,3,0.5,"0: Broadleaf",2,1654789235,416.34805,420.00505,21.388585,20.63938,411.79905,20.91043,500.2079,99.116465,0.09967625,30.121085,30.755535,999.9,0,0,4999.843,568.36985,206.91965,1654789260,"11:40:59",1654789260,1654779588,31,-0.029,"0.061",4.549,0.481,420,21,0.2,0.17,100,100,4.549,0.4774,4.59890542,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,3,160.9,19,502.368,519.772,32.2729,29.288,30.0004,29.2492,29.2095,21.765,21.6862,51.6799,32.2547,420,20.7277,98.9136,99.1432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 11:40:40,2022-06-09,"d-c","6/8/2022",0.12,20.24,2022-06-08,"d-c",168.666666666667,59.2885375494071,938.810035980667,15.7,59.7968175783864
"c","d",5,5,1,"6/22/2022",83,3.01,"1,567",1.36,2.76,"8,844",42.56,-25.8,"d-c",2022-06-22,2,1655816021,178.5,"20220621 08:53:41","8:53:41",10,"d",1655816016,0.001711622,1.711621894,6.137795517,415.76945,272.8907801,27.46428667,41.84388846,0.076474384,2.397773052,0.075144767,0.047083014,238.0500416,31.2135099,30.41254,4.362453696,50.14634443,2.144166227,4.275817613,2.218287469,-75.48252553,-45.22337628,-4.203543036,113.1405968,202,40,1,0,25390.38487,1500,1264.500005,0.843000003,0.158700028,3,0.5,"0: Broadleaf",2,1655816016,415.76945,419.87695,21.304875,20.30031,411.88145,20.806065,500.2631,100.542,0.100046825,30.0627,30.41254,999.9,0,0,4998.031,577.4441,170.3646,1500,"0.8999996",0.10000039,26,30875.145,1655816038,"8:53:58",1655816038,1655815640,3,-0.006,0.138,3.888,0.504,419,21,0.17,0.13,100,100,3.888,0.4981,3.914261886,0.000397065,-1.31e-06,5.62e-10,0.277634737,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.6,6.4,19,282.277,564.401,33.1145,25.6635,30.0006,25.573,25.5183,19.6543,16.0272,100,33.0918,420,20.3046,99.7673,99.7373,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21 08:53:41,2022-06-21,"d-c","6/21/2022",0.15287,23.69,2022-06-21,"d-c",154.968273696605,64.529337273111,951.163575572251,13.6,69.938498203842
"c","d",5,8,2,"7/13/2022",147,2.99,"1,125",0.94,4.11,"9,002",44.78,-27.08,"d-c",2022-07-13,15,1657722280,2913,"20220713 10:24:39","10:24:39",10,"d",1657722274,0.001642596,1.642595847,5.834273778,416.0861,264.839102,26.44654332,41.54990326,0.068558716,2.385969006,0.067482819,0.042272021,238.0495022,31.23728311,30.846995,4.472170386,49.63112418,2.121761119,4.275061575,2.350409267,-72.43847685,-101.2819053,-9.481010551,54.8481095,2,0,1,0,25243.70426,1499.9975,1264.497969,0.843000051,0.158699933,3,0.5,"0: Broadleaf",2,1657722274,416.0861,419.9942,21.24759,20.2836,414.0731,20.918085,500.3251,99.758945,0.09996224,30.05962,30.846995,999.9,0,0,5006.7505,548.90625,989.96395,1499.9975,"0.9000012",0.0999989,32,30875.145,1657722297,"10:24:56",1657722297,1657715840,22,-0.042,0.039,2.013,0.336,420,22,0.24,0.16,100,100,2.013,0.3296,2.076885128,0.000397065,-1.31e-06,5.62e-10,0.105130872,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,2.1,107.3,19,211.339,472.766,28.9938,31.8909,30.001,31.911,31.8857,21.711,24.1815,0,28.9894,420,20.3258,99.5938,100.419,NA,NA,NA,NA,NA,NA,NA,NA,2022-07-13 10:24:39,2022-07-13,"d-c","7/13/2022",0.454,28.887,2022-07-13,"d-c",63.6277533039648,157.164122269533,371.221732654374,9.4,39.4916736866356
"c","h",1,1,1,"5/24/2022",44,3.34,"5,577",4.11,0.16,"9,991",49.88,-25.39,"h-c",2022-05-24,1,1653484324,0,"20220525 09:12:04","9:12:04",10,"h",1653484319,0.00284039,2.840389846,14.17420856,410.7749524,233.4778277,23.62628983,41.56749349,0.139922547,2.410554337,0.135561984,0.085106699,238.0491703,30.81256198,29.7868381,4.208562964,50.5284835,2.154965625,4.26485316,2.053597339,-125.2611922,30.0394373,2.768180042,145.5955954,29,6,1,0,25565.29609,1499.994286,1264.495203,0.843000013,0.158700051,3,0.5,"0: Broadleaf",2,1653484319,410.7749524,419.973,21.29562857,19.62887143,406.9409524,20.66265714,500.3551905,101.0929048,0.099958262,30.01798571,29.7868381,999.9,0,0,5003.452381,587.4963333,184.8854286,1499.994286,"0.899999286",0.100000705,24,30875.0619,1653484343,"9:12:23",1653484343,1653484020,2,0.154,0.053,3.834,0.581,420,19,0.16,0.12,100,100,3.834,0.6332,3.701910072,0.000397065,-1.31e-06,5.62e-10,0.415873853,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,5.1,5.1,19,456.449,410.217,37.6728,23.0011,30.0014,22.6963,22.6116,19.6736,4.29056,100,37.7838,420,19.3404,100.368,100.864,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-25 09:12:04,2022-05-25,"h-c","5/24/2022",0.034,4.7,2022-05-24,"h-c",138.235294117647,72.3404255319149,1959.37588917647,41.1,47.6733792986976
"c","h",1,10,1,"7/26/2022",20,3.08,"3,399",2.72,-0.21,"9,843",53.18,-25.75,"h-c",2022-07-26,1,1658839669,0,"20220726 08:47:48","8:47:48",10,"h",1658839661,0.010456173,10.4561732,16.85514973,409.8024,342.3634753,34.34066829,41.10510992,0.542229122,2.574705438,0.485869349,0.30824243,238.0482692,28.60774742,29.87218333,4.22927078,49.96029786,2.139185126,4.281770161,2.090085654,-461.117238,29.80891483,2.57377076,-190.6862832,235,24,1,0,25371.90859,1499.989,1264.490694,0.842999978,0.15870001,4.2,0.5,"0: Broadleaf",2,1658839661,409.8024,418.6812333,21.32686667,17.02894,409.8574,21.01944667,1000.001667,100.2047667,0.09994097,30.08693333,29.87218333,999.9,0,0,5009.771,542.2812333,119.90492,1499.989,"0.899999767",0.1000002,27,29957.88,1658839689,"8:48:08",1658839689,1657715840,1,-1.882,0.039,-0.055,0.336,417,22,0.43,0.16,100,100,-0.055,0.3077,1.848568734,0.000397065,-1.31e-06,5.62e-10,0.080136647,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,8516.1,18730.5,1.61499,2.40601,3.35327,3.04199,3.39966,2.39136,30.5231,14.5698,19,329.048,874.333,35.4503,26.9577,29.9992,26.4163,26.3266,32.2716,34.0286,78.9328,35.2139,420,17.0485,100.063,98.4609,2022-07-26 08:47:48,2022-07-26,"h-c","7/27/2022",0.061,3.823,2022-07-27,"h-c",62.672131147541,159.560554538321,1056.34815439,27.2,38.8363292055147
"c","h",1,3,2,"6/8/2022",99,2.99,"3,952",3.28,0.19,"9,853",48.76,-25.66,"h-c",2022-06-08,1,1654785077,0,"20220609 10:31:16","10:31:16",10,"h",1654785071,0.002783113,2.783112685,12.72620114,411.66555,231.4247156,22.96591408,40.852489,0.123916203,2.369953528,0.120426016,0.075571651,238.0499849,30.96593891,30.303,4.335163679,49.27261087,2.116287394,4.295058363,2.218876286,-122.7352694,-20.70815008,-1.947128776,92.65943667,0,0,1,0,25020.73222,1500,1264.500058,0.843000039,0.15869999,3,0.5,"0: Broadleaf",2,1654785071,411.66555,419.98245,21.32557,19.69254,406.84055,20.84917,500.3756,99.13681,0.100274575,30.140925,30.303,999.9,0,0,4996.592,560.83495,1519.6491,1654785094,"10:31:33",1654785094,1654779588,17,0.432,"0.061",4.825,0.481,420,21,0.2,0.17,100,100,4.825,0.4762,4.412782222,0.000397065,-1.31e-06,5.62e-10,0.25398333,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,15.5,91.5,19,497.99,520.986,31.9643,30.2627,30.0009,30.2376,30.2075,21.5918,29.8612,43.8713,31.9663,420,19.7524,98.7518,98.8413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-09 10:31:16,2022-06-09,"h-c","6/8/2022",0.037,3.43,2022-06-08,"h-c",92.7027027027027,107.871720116618,1179.75324081622,32.8,35.9680866102505
"c","h",1,5,1,"6/22/2022",69,3.11,"4,086",3.3,0.23,"10,580",50.48,-25.36,"h-c",2022-06-22,1,1655818794,0,"20220621 09:39:53","9:39:53",10,"h",1655818788,0.001618851,1.618851386,8.63172001,415.2810952,212.8667724,21.43692468,41.82122677,0.07323458,2.551311493,0.072086462,0.045155693,238.0494469,31.08365558,30.3078381,4.336365861,50.4976514,2.147612696,4.252896198,2.188753164,-71.39134613,-46.59086347,-4.066041403,116.0011959,1,0,1,0,25450.38213,1499.99619,1264.49682,0.843000021,0.158700034,2.55,0.5,"0: Broadleaf",2,1655818788,415.2810952,420.0232381,21.32560476,20.51809048,411.2770952,20.85501429,500.305381,100.6056667,0.100161862,29.96910952,30.3078381,999.9,0,0,5004.166667,578.3010952,312.800381,1499.99619,"0.899999571",0.100000438,26,30875.07143,1655818811,"9:40:11",1655818811,1655818360,10,0.001,-0.03,4.004,0.463,420,21,0.21,0.12,100,100,4.004,0.4707,4.023644951,0.000397065,-1.31e-06,5.62e-10,0.248018001,-0.015677492,0.001668635,-1.94e-05,2,2011,1,26,26.1,7.2,19,503.749,559.101,36.4959,26.4667,30.002,26.3875,26.3371,21.5875,19.0532,100,35.9785,420,20.5614,99.6036,99.5777,NA,NA,NA,NA,NA,NA,NA,NA,2022-06-21 09:39:53,2022-06-21,"h-c","6/21/2022",0.06889,5.9,2022-06-21,"h-c",85.6437799390332,116.762711864407,739.25312903179,33,22.4016099706603
